created_at,id,full_text,user_name,user_screen_name,user_location,user_description,lang,clean_text,usernames,hashtags,links,sentiment
Tue Aug 08 13:20:00 +0000 2017,894911072053993472,Interested in working for #Maryland's #health department? Click on https://t.co/yFI2k2IWpe  to see current #job openings.,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Interested in working for Maryland s health department Click on to see current job openings,,"Maryland,health,job",https://t.co/yFI2k2IWpe,0.125
Mon Aug 07 19:38:31 +0000 2017,894643939143188480,All @MDSP barracks participate in the drug take-back program. Find the closest barrack to you here: https://t.co/CJ2N2m4daH https://t.co/r7XF99EtCC,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,All barracks participate in the drug take back program Find the closest barrack to you here,MDSP,,"https://t.co/CJ2N2m4daH,https://t.co/r7XF99EtCC",0.0
Mon Aug 07 18:51:54 +0000 2017,894632209294008321,Follow this link to view Maryland's back to school vaccination requirements: https://t.co/R8FyfotNOR #NIAM17,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Follow this link to view Maryland s back to school vaccination requirements NIAM17,,NIAM17,https://t.co/R8FyfotNOR,0.0
Mon Aug 07 17:20:00 +0000 2017,894609082228686848,Get into the after school activities! Learn how to protect your preteens &amp; teens from serious diseases: https://t.co/GBDEZZq2ni #NIAM17 https://t.co/JBKCGk7gm0,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Get into the after school activities Learn how to protect your preteens amp teens from serious diseases NIAM17,,NIAM17,"https://t.co/GBDEZZq2ni,https://t.co/JBKCGk7gm0",-0.3333333333333333
Mon Aug 07 17:17:25 +0000 2017,894608430522146817,RT @MarylandOPR: Central and Eastern Maryland are under a Flash Flood Watch from this afternoon through tonight/tomorrow AM. We could see h…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Central and Eastern Maryland are under a Flash Flood Watch from this afternoon through tonight tomorrow AM We could see h,MarylandOPR,,,0.0
Sat Aug 05 16:30:01 +0000 2017,893871724424445953,Vaccines protect the children who receive them and also the other children &amp; staff at schools and child care https://t.co/5afB11mEKw #NIAM17,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Vaccines protect the children who receive them and also the other children amp staff at schools and child care NIAM17,,NIAM17,https://t.co/5afB11mEKw,-0.125
Fri Aug 04 20:38:17 +0000 2017,893571815385309189,Press Release: Maryland Department of Health releases 2017 first quarter fatal overdose data https://t.co/rxPBXb3ZGX,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Press Release Maryland Department of Health releases 2017 first quarter fatal overdose data,,,https://t.co/rxPBXb3ZGX,0.25
Fri Aug 04 20:10:00 +0000 2017,893564700033777664,An estimated 16% of people with HIV in Maryland are undiagnosed. Dig into the health statistics here: https://t.co/eXkVSVS3BO  #MDpophealth https://t.co/0TtZMiCbNp,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,An estimated 16 of people with HIV in Maryland are undiagnosed Dig into the health statistics here MDpophealth,,MDpophealth,"https://t.co/eXkVSVS3BO,https://t.co/0TtZMiCbNp",0.0
Fri Aug 04 17:16:00 +0000 2017,893520912145760257,Kids head back to school? Remember to get everyone in your family the vaccines they need: https://t.co/5afB11mEKw #NIAM17 https://t.co/F8wQ0HYLyN,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Kids head back to school Remember to get everyone in your family the vaccines they need NIAM17,,NIAM17,"https://t.co/5afB11mEKw,https://t.co/F8wQ0HYLyN",0.0
Fri Aug 04 16:25:00 +0000 2017,893508076057362433,Breastfeeding decisions are influenced by many factors. View the MD Hospital Breastfeeding Policy Recommendations: https://t.co/KwcCxMa49A https://t.co/5lp1rM3ur0,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Breastfeeding decisions are influenced by many factors View the MD Hospital Breastfeeding Policy Recommendations,,,"https://t.co/KwcCxMa49A,https://t.co/5lp1rM3ur0",0.5
Fri Aug 04 15:32:01 +0000 2017,893494740490096640,Physical activity is important to prevent heart disease and stroke. View Maryland’s health data: https://t.co/mhIQ7YMGwK #MDpophealth https://t.co/v9BfAV2ubI,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Physical activity is important to prevent heart disease and stroke View Maryland s health data MDpophealth,,MDpophealth,"https://t.co/mhIQ7YMGwK,https://t.co/v9BfAV2ubI",0.2
Fri Aug 04 13:37:00 +0000 2017,893465798857150464,"#FF 
@LarryHogan @BmoreforBabies @CDCgov @StateMaryland @BeforeIts2Late @MarylandOPR @DHMH_BHA #MDZikaAwareness
https://t.co/aYoVxpCIhO",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",und,FF BHA MDZikaAwareness,"LarryHogan,BmoreforBabies,CDCgov,StateMaryland,BeforeIts2Late,MarylandOPR,DHMH_BHA","FF,MDZikaAwareness",https://t.co/aYoVxpCIhO,0.0
Thu Aug 03 19:52:00 +0000 2017,893197781283876864,Children w/ obesity are @ increased risk of developing life-threatening chronic diseases. Get the facts https://t.co/UfxGw3BoGe #MDpophealth https://t.co/RAVYMvBEXb,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Children w obesity are increased risk of developing life threatening chronic diseases Get the facts MDpophealth,,MDpophealth,"https://t.co/UfxGw3BoGe,https://t.co/RAVYMvBEXb",0.0
Thu Aug 03 17:13:01 +0000 2017,893157773059383297,"In the state of Maryland, school will start after Labor Day, make sure they are prepared: https://t.co/5afB11mEKw
#NIAM17 https://t.co/DUcbUbAq3p",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,In the state of Maryland school will start after Labor Day make sure they are prepared NIAM17,,NIAM17,"https://t.co/5afB11mEKw,https://t.co/DUcbUbAq3p",0.5
Thu Aug 03 16:58:00 +0000 2017,893153993781686272,Preventing youth from using tobacco products is critical to improving the health of Marylanders https://t.co/CKzi18FeWJ #MDpophealth,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Preventing youth from using tobacco products is critical to improving the health of Marylanders MDpophealth,,MDpophealth,https://t.co/CKzi18FeWJ,0.0
Thu Aug 03 15:18:50 +0000 2017,893129037144612866,"RT @CDCTobaccoFree: For many, quitting smoking can take several attempts. Reach out to loved ones or visit https://t.co/N6zYMofnEY for help…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, For many quitting smoking can take several attempts Reach out to loved ones or visit for help,CDCTobaccoFree,,https://t.co/N6zYMofnEY,0.39999999999999997
Wed Aug 02 19:54:00 +0000 2017,892835898672525312,Did you know that affordable housing is public health priority? Look into MD’s affordable housing here: https://t.co/1R7UY4bpwM #MDpophealth https://t.co/EXMpEJlhbl,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Did you know that affordable housing is public health priority Look into MD s affordable housing here MDpophealth,,MDpophealth,"https://t.co/1R7UY4bpwM,https://t.co/EXMpEJlhbl",0.0
Wed Aug 02 17:11:01 +0000 2017,892794879939665924,"Has your child missed one or more of their shots? It’s not too late to catch up! This tool can help: https://t.co/KGE8Uk1BGC
#NIAM17 https://t.co/gf0hfpa60a",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Has your child missed one or more of their shots It s not too late to catch up This tool can help NIAM17,,NIAM17,"https://t.co/KGE8Uk1BGC,https://t.co/gf0hfpa60a",0.1
Wed Aug 02 15:23:02 +0000 2017,892767703592615936,"In MD, approx. 500 lives are lost each yr to this preventable cause of death. More here: https://t.co/lZh4MYcwR6 #MDpophealth https://t.co/tYat6g0ZwI",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,In MD approx 500 lives are lost each yr to this preventable cause of death More here MDpophealth,,MDpophealth,"https://t.co/lZh4MYcwR6,https://t.co/tYat6g0ZwI",0.5
Wed Aug 02 15:22:00 +0000 2017,892767446335053824,"Suicide is a serious public health problem that can have lasting effects on individuals, families, and communities. #MDpophealth",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Suicide is a serious public health problem that can have lasting effects on individuals families and communities MDpophealth,,MDpophealth,,-0.1111111111111111
Wed Aug 02 14:53:32 +0000 2017,892760281125986304,"RT @MarylandOPR: Since July 31, 29 kids died in hot cars in the US. PLEASE take these small steps to avoid tragedy! #HeatstrokeKills
https:…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Since July 31 29 kids died in hot cars in the US PLEASE take these small steps to avoid tragedy HeatstrokeKills https,MarylandOPR,HeatstrokeKills,,0.0
Wed Aug 02 13:11:14 +0000 2017,892734535544320003,RT @AAHealth: FREE Back-to-School Vaccinations for Ages 4-18. August 3 #Annapolis. Refreshments/Games/Free Backpacks https://t.co/V2xrUiFyR…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, FREE Back to School Vaccinations for Ages 4 18 August 3 Annapolis Refreshments Games Free Backpacks,AAHealth,Annapolis,https://t.co/V2xrUiFyR…,0.26666666666666666
Wed Aug 02 12:40:27 +0000 2017,892726789180731393,"DL the free ""There is Hope"" app. This is a great suicide prevention app that can connect you to a trained counselor https://t.co/bZ47Jd0mP0",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,DL the free There is Hope app This is a great suicide prevention app that can connect you to a trained counselor,,,https://t.co/bZ47Jd0mP0,0.6000000000000001
